DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
5,Friday,11AM,12PM,15MFF-0065,2200 CESAR CHAVEZ ST,11:30am-11:40am,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",631772,,11:00,12:00,2477000,06/16/2011 01:34:13 PM,06/16/2011 01:34:31 PM,4327A,007,Y,Mike's Catering,6012829.80824,2101000.93277,37.7496706104363,-122.398431642605,
5,Friday,11AM,12PM,15MFF-0021,1550 EVANS AVE,11:35am-11:40am,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",626068,,11:00,12:00,5333201,05/06/2011 12:51:58 PM,05/06/2011 12:52:12 PM,5203,035,Y,F & C Catering,6015987.45377,2098343.43119,37.7425490595565,-122.387326932203,
5,Friday,11AM,12PM,15MFF-0117,3255 03RD ST,11:40am-11:50am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",641325,,11:00,12:00,197101,10/24/2011 04:29:48 PM,10/24/2011 04:30:05 PM,4377,001,Y,Anas Goodies Catering,6016052.556,2100401.49551,37.748203685056,-122.387245352135,
5,Friday,11AM,12PM,15MFF-0116,2800 03RD ST,11:50am-11:55am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639700,,11:00,12:00,193201,07/12/2011 11:01:45 AM,07/12/2011 11:02:07 AM,4246,001,Y,May Catering,6015888.45006,2102553.34969,37.7541031367651,-122.387962966002,
5,Friday,11AM,12PM,15MFF-0117,1090 26TH ST,11:50am-11:55am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",641326,,11:00,12:00,1500000,10/24/2011 04:30:34 PM,10/24/2011 04:30:51 PM,4293,015,Y,Anas Goodies Catering,6015145.52428,2101602.52301,37.7514511815096,-122.390465773031,
5,Friday,11AM,12PM,15MFF-0116,2301 HARRISON ST,11:55am-12:00pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639701,,11:00,12:00,6751000,07/12/2011 11:21:05 AM,07/12/2011 11:21:31 AM,4083,008,Y,May Catering,6008821.28931,2104961.55257,37.7603214583917,-122.412573240495,
5,Friday,11AM,12PM,15MFF-0117,1575 INDIANA ST,11:55am-12:00pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",641327,,11:00,12:00,7200000,10/24/2011 04:31:15 PM,10/24/2011 04:31:31 PM,4317,017,Y,Anas Goodies Catering,6015157.76194,2101239.03674,37.750453803667,-122.390398059007,
5,Friday,12PM,1PM,15MFF-0116,2150 HARRISON ST,12:00pm-12:05pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639702,,12:00,13:00,6747000,08/24/2011 10:35:49 AM,08/24/2011 10:36:20 AM,3573,025,Y,May Catering,6008726.55271,2105884.44044,37.7628501796944,-122.412966144746,
5,Friday,12PM,1PM,15MFF-0061,2200 OFARRELL ST,12:15pm-1:00pm,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",631468,,12:00,13:00,9743000,05/13/2011 10:09:30 AM,05/13/2011 10:10:18 AM,1098,044,Y,Liang Bai Ping,6000775.65766697,2113124.57603483,37.7822802514051,-122.44098487304,
5,Friday,12PM,1PM,15MFF-0119,1801 EVANS AVE,12:20pm-12:30pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645803,,12:00,13:00,5337000,06/07/2011 12:29:20 PM,06/07/2011 12:29:35 PM,5232,005,Y,Natan's Catering,6014579.44888,2099293.12719,37.745078648302,-122.392261844141,
5,Friday,7AM,8AM,15MFF-0061,1335 YOSEMITE AVE,"1335 YOSEMITE AVE - 7:45am-7:50am, 10:40am-10:45am","Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",631443,,07:00,08:00,13779000,05/12/2011 04:23:05 PM,05/12/2011 04:23:25 PM,4846,013,Y,Liang Bai Ping,6015993.74262,2091565.17941,37.7239376882365,-122.386832585234,
5,Friday,11AM,3PM,15MFF-0132,180 NEW MONTGOMERY ST,15' From Curb Return at Howard,"Tacos, burritos, quesadillas",663821,,11:00,15:00,9546000,06/11/2015 02:55:35 PM,06/11/2015 02:55:58 PM,3722,022,N,Plaza Garibaldy,6012860.22927,2114363.55606,37.7863630776208,-122.399264358097,
5,Friday,12PM,1PM,15MFF-0079,1575 BURKE AVE,"1575 BURKE - 7:25am-7:30am, 12:25pm-12:30pm. 1585 BURKE 9:55am-10:00am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",632713,,12:00,13:00,3376000,06/17/2011 02:52:28 PM,06/17/2011 02:53:01 PM,5203,043,Y,Park's Catering,6016221.53623,2099116.91482,37.7446858481632,-122.386571458803,
5,Friday,11AM,2PM,15MFF-0029,120 02ND ST,16 LF west of NW corner of 2nd and Minna Streets,"Filipino fusion food: taco, burrito, nachos, rice plates",627141,,11:00,14:00,132000,03/08/2011 08:32:42 AM,03/08/2011 08:33:42 AM,3722,002,N,Senor Sisig,6012804.75426,2114846.92109,37.7876871932612,-122.399490236599,
5,Friday,6AM,8AM,15MFF-0058,Assessors Block 4341/Lot001,1605 Kansas St: 6:30am-7:25am,"Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",630916,,06:00,08:00,7740000,05/09/2011 12:18:00 PM,05/09/2011 12:18:45 PM,4341,001,Y,Mini Mobile Food Catering,6011939.508,2100756.7,37.7489503634271,-122.401493189708,
5,Friday,5PM,9PM,15MFF-0015,225 POST ST,2 Trucks located in 3 parking spaces fronting 225 and 233 Post St.,Multiple Trucks,665242,,17:00,21:00,10627000,06/15/2015 10:18:19 AM,06/15/2015 10:18:59 AM,0309,027,N,The Whole Cart,6011042.30456,2115211.233,37.788589113579,-122.405613673233,
5,Friday,2PM,3PM,15MFF-0083,1550 WALLACE AVE,2:00pm-2:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",632866,,14:00,15:00,13356000,09/14/2011 10:19:54 AM,09/14/2011 10:20:07 AM,4829,006,Y,Singh Brothers Ice Cream,6015056.87973,2092699.57939,37.7270006086593,-122.390150411037,
5,Friday,9PM,12AM,14MFF-0097,1501 FOLSOM ST,,"Tacos, burritos, soda & juice",534668,,21:00,24:00,5683000,08/09/2011 09:26:30 AM,01/10/2012 11:20:44 AM,3521,058,N,GOZA GOZA TACO,6008497.59598,2109153.72579,37.771814022357,-122.413989317366,
5,Friday,11AM,9PM,14MFF-0133,97 01ST ST,,"smoked sausages, deer, wild boar, pheasant, buffalo, beef, turkey, coleslaw, vegetarian baked beans",598046,,11:00,21:00,103000,11/10/2014 02:59:55 PM,11/13/2014 07:48:16 AM,3709,008,N,Missing Link SF,6013377.47526,2115616.07782,37.7898310241126,-122.397562684622,
5,Friday,8AM,4PM,15MFF-0053,525 MARKET ST,,Hot Indian Chai,629929,,08:00,16:00,8742101,06/28/2011 12:28:39 PM,06/28/2011 12:29:43 PM,3708,056,N,The Chai Cart,6012784.15414,2115869.60519,37.7904940956493,-122.399633341677,
5,Friday,8AM,8PM,15MFF-0081,1275 EVANS AVE,,"Tacos, burritos, quesadillas, soda & water",632776,,08:00,20:00,5331101,10/21/2014 07:54:53 AM,10/30/2014 09:29:05 AM,5237,033,N,Tacos Rodriguez,6017370.90815,2097192.46952,37.7394652718683,-122.382463242698,
5,Friday,7AM,4PM,15MFF-0130,1800 EVANS AVE,,"Burritos, tacos, quesadillas, and tortas",654244,,07:00,16:00,5337000,05/12/2015 11:22:11 AM,05/12/2015 11:24:27 AM,5228,001,N,Tacos Esmeralda,6014603.39826,2099325.1651,37.7451679475044,-122.392181270945,
5,Friday,11PM,12AM,15MFF-0041,400 05TH ST,@ Harrison & 5th Street 40 LF away from the corner,"Italian subs, Cuban sandwich, Gyro",627777,,23:00,24:00,302000,03/07/2011 02:26:46 PM,12/23/2011 03:14:50 PM,3760,001,N,Subs on Hubs,6012050.93946,2111691.34343,37.7789806675378,-122.401876399982,
5,Friday,10AM,11AM,15MFF-0116,2130 HARRISON ST,10:00am-10:05am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639689,,10:00,11:00,6746000,07/01/2011 10:39:31 AM,07/01/2011 10:39:46 AM,3573,046,Y,May Catering,6008721.97001,2105981.43883,37.7631162577319,-122.412988853417,
5,Friday,12PM,1PM,15MFF-0062,1345 TURK ST,10:00am-10:15am & 12:00pm-12:15pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",631711,,12:00,13:00,12728000,08/09/2011 11:05:28 AM,08/09/2011 11:05:51 AM,0756,001,Y,Munch A Bunch,6003593.05269,2112440.56598,37.7805621947803,-122.431189105466,
5,Friday,10AM,9PM,13MFF-0112,2101 CARROLL AVE,10:00am-9:00pm,"Tacos, Burritos , Tortas, Quesadillas & Beverages",453012,,10:00,21:00,3742000,10/25/2011 08:51:46 AM,10/25/2011 08:52:10 AM,5436,012,N,Tacos Santana,6011435.03753,2093950.28359,37.7302332323588,-122.402759048478,
5,Friday,12PM,1PM,15MFF-0116,299 ILLINOIS ST,"10:05am-10:10am, 12:10pm-12:15pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639692,,12:00,13:00,7163000,07/01/2011 10:51:03 AM,07/01/2011 10:51:27 AM,3850,001A,Y,May Catering,,,,,
5,Friday,10AM,11AM,15MFF-0061,1500 WALLACE AVE,10:10am-10:15am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",631457,,10:00,11:00,13356000,05/13/2011 09:15:15 AM,05/13/2011 09:15:34 AM,4829,002,Y,Liang Bai Ping,6015312.43811,2092509.06445,37.7264916637361,-122.389253644975,
5,Friday,10AM,12PM,14MFF-0001,532 FOLSOM ST,"10:20-11:50am (M-Sa), 12:00pm-2:00pm (M-F)","Cold Truck: sandwiches, drinks, snacks, candy, hot coffee",509481,,10:00,12:00,5659000,06/02/2011 09:49:43 AM,06/02/2011 09:50:08 AM,3736,156,Y,Sun Rise Catering,6013882.72143,2114353.63016,37.7863927555352,-122.395726074077,
5,Friday,10AM,11AM,15MFF-0050,164 14TH ST,10:20am-10:25am,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",629898,,10:00,11:00,581000,04/13/2011 01:02:29 PM,10/24/2011 11:20:29 AM,3530,048,Y,John's Catering #5,6007598.90865,2107968.05434,37.7685079333296,-122.417013921855,
5,Friday,1PM,2PM,13MFF-0102,3335 17TH ST,"10:20am-10:35am(Sat), 1:30pm-1:50pm(Sat), 1:20pm-1:35pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437204,,13:00,14:00,797000,06/07/2011 11:13:12 AM,06/07/2011 11:13:51 AM,3576,086,Y,Natan's Catering,6006629.27774,2106102.87237,37.7633319911646,-122.420235403432,
5,Friday,10AM,11AM,15MFF-0062,1525 BRYANT ST,10:25am-10:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",631709,,10:00,11:00,24215000,08/09/2011 11:03:04 AM,08/09/2011 11:03:23 AM,3922A,001A,Y,Munch A Bunch,6009438.81158,2107690.94096,37.7678503715903,-122.41063025867,
5,Friday,10AM,11AM,15MFF-0051,3839 WASHINGTON ST,10:30am-10:40am,"Cold Truck: Pre-packaged sandwiches, Chicken Bake, Canned Soup, Chili Dog, Corn Dog, Cup of Noodles, Egg Muffins, Hamburgers, Cheeseburgers, Hot Dog, Hot sandwiches, quesadillas, Beverages, Flan, Fruits, Yogurt, Candy, Cookies, Chips, Donuts, Snacks",629924,,10:00,11:00,13451000,04/21/2011 05:02:55 PM,04/21/2011 05:03:09 PM,0992,034,Y,D & T Catering,5996419.93993,2115572.21498,37.7887517683903,-122.45623065616,
5,Friday,9AM,10AM,15MFF-0061,931 PALOU AVE,10:30am-10:40am & Set-up at 991 Palou: 9:00am-9:05am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",631459,,09:00,10:00,10215000,05/13/2011 09:19:15 AM,05/13/2011 09:19:38 AM,4755,042,Y,Liang Bai Ping,6018287.16136,2092537.39201,37.7267339112889,-122.378972003992,
5,Friday,10AM,11AM,15MFF-0065,1310 MINNESOTA ST,"10:30am-10:45am, 1:00pm-1:30pm","Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",631771,,10:00,11:00,9059000,06/16/2011 01:28:15 PM,06/16/2011 01:28:44 PM,4228,129,Y,Mike's Catering,6015323.07395,2102466.83234,37.7538342401608,-122.389912147781,
5,Friday,10AM,11AM,15MFF-0119,2045 EVANS AVE,10:40am-11:00am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645779,,10:00,11:00,5340000,06/07/2011 10:01:21 AM,06/07/2011 10:01:44 AM,4343,002,Y,Natan's Catering,6013398.6388,2100274.16728,37.7477067391559,-122.396413656839,
5,Friday,10AM,11AM,14MFF-0109,1540 PINE ST,10:45am-10:55am,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",559771,,10:00,11:00,10477000,08/31/2011 03:04:39 PM,08/31/2011 03:10:52 PM,0646,005,Y,Mang Hang Catering,6006551.51583,2115667.02377,37.7895884629627,-122.421183529217,
5,Friday,10AM,11AM,15MFF-0020,2401 BAY SHORE BLVD,10:45am-11:00am,"Cold Truck: Pre-packaged Sandwiches, Various Beverages, Salads, Snacks",626000,,10:00,11:00,2825101,08/29/2011 04:44:44 PM,08/29/2011 04:44:56 PM,5087,003A,Y,Golden Catering,6011058.54374,2087018.26704,37.7111783070436,-122.403573115181,
5,Friday,11AM,12PM,13MFF-0102,3040 HARRISON ST,11:00am-11:15am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437192,,11:00,12:00,6759001,06/07/2011 10:05:57 AM,06/07/2011 10:06:26 AM,6573,001,Y,Natan's Catering,6009011.7132,2100847.48279,37.7490358344714,-122.411623966472,
5,Friday,11AM,12PM,15MFF-0119,3040 HARRISON ST,11:00am-11:15am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645780,,11:00,12:00,6759001,06/07/2011 10:05:57 AM,06/07/2011 10:06:26 AM,6573,001,Y,Natan's Catering,6009011.7132,2100847.48279,37.7490358344714,-122.411623966472,
5,Friday,11AM,12PM,15MFF-0117,131 SHOTWELL ST,11:05am-11:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",641321,,11:00,12:00,11833000,10/24/2011 04:24:53 PM,10/24/2011 04:25:09 PM,5501,003,Y,Anas Goodies Catering,6007747.11363581,2107182.49340008,37.7663593026796,-122.41644564135,
5,Friday,11AM,12PM,15MFF-0079,1000 EVANS AVE,11:30am-11:40am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",632710,,11:00,12:00,5329000,06/07/2011 04:38:19 PM,06/07/2011 04:38:37 PM,4580,002,Y,Park's Catering,6018870.42,2096118.83,37.7365999870093,-122.377204056226,
5,Friday,11AM,1PM,15MFF-0065,409 ILLINOIS ST,11:30am-12:30pm,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",631774,,11:00,13:00,7165000,06/16/2011 01:35:53 PM,06/16/2011 01:36:17 PM,3940,001,Y,Mike's Catering,6015948.27353,2107171.45436,37.7667867792956,-122.388078331989,
5,Friday,11AM,5PM,13MFF-0112,1700 JERROLD AVE,11:30am-5:00pm,"Tacos, Burritos , Tortas, Quesadillas & Beverages",453013,,11:00,17:00,7498000,10/25/2011 08:53:10 AM,10/25/2011 08:53:27 AM,5262,009,N,Tacos Santana,6014824.34611,2097412.82042,37.7399293110874,-122.391283611001,
5,Friday,11AM,12PM,15MFF-0117,1040 MARIPOSA ST,11:35am-11:40am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",641324,,11:00,12:00,8717000,10/24/2011 04:29:02 PM,10/24/2011 04:29:18 PM,3987,012,Y,Anas Goodies Catering,6014176.39047,2106211.41534,37.7640523949866,-122.394139809417,
5,Friday,11AM,2PM,15MFF-0050,2200 HAYES ST,11:50am-1:30pm,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",629903,,11:00,14:00,6834000,04/13/2011 03:07:21 PM,04/13/2011 03:07:42 PM,1191,039,Y,John's Catering #5,5997325.91385,2109872.57823,37.7731540275458,-122.452684612088,
5,Friday,12PM,10PM,15MFF-0047,260 TOWNSEND ST,12:00pm-10:00pm,"Hot Dogs, Hamburgers, Nachos, Steaks, Pastas, Asian Dishes, Tri-Tip Sandwiches, Sodas & Water",629201,,12:00,22:00,12662000,07/28/2011 03:47:19 PM,07/28/2011 03:48:03 PM,3787,024,N,Linda's Catering,6014282.70792,2111232.20872,37.777844286068,-122.394123606062,
5,Friday,12PM,1PM,15MFF-0117,951 INDIANA ST,12:00pm-12:06pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",641328,,12:00,13:00,7195000,10/24/2011 04:32:03 PM,10/24/2011 04:32:20 PM,4106,024,Y,Anas Goodies Catering,6014993.98346,2104151.16802,37.7584408101697,-122.391167953092,
5,Friday,3PM,6PM,15MFF-0109,1200 MISSISSIPPI ST,"12:01am-5:00am & 3:30pm-5:15pm (M-F), 12:01am-5:00am & 2:30pm-5:30pm (Sat)","Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",635743,,15:00,18:00,9206000,09/21/2011 09:07:59 AM,09/21/2011 09:09:06 AM,4288,003,Y,M M Catering,6014089.98012,2101407.88576,37.7508581374316,-122.394102374471,
5,Friday,12PM,1PM,13MFF-0102,435 23RD ST,12:30pm-12:40pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437195,,12:00,13:00,1232000,06/07/2011 10:19:26 AM,06/07/2011 10:23:23 AM,4232,010,Y,Natan's Catering,6016691.32292,2103048.06871,37.7555059783625,-122.385220879126,
5,Friday,12PM,1PM,15MFF-0119,435 23RD ST,12:30pm-12:40pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645783,,12:00,13:00,1232000,06/07/2011 10:19:26 AM,06/07/2011 10:23:23 AM,4232,010,Y,Natan's Catering,6016691.32292,2103048.06871,37.7555059783625,-122.385220879126,
5,Friday,12PM,1PM,15MFF-0083,2900 GRIFFITH ST,12:30pm-12:45pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",632860,,12:00,13:00,6548000,09/14/2011 09:20:54 AM,09/14/2011 09:30:52 AM,4973,001,Y,Singh Brothers Ice Cream,6015212.95063,2089043.01717,37.7169690643397,-122.389355637131,
5,Friday,12PM,1PM,15MFF-0117,1082 PENNSYLVANIA AVE,12:40pm-12:45pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",641332,,12:00,13:00,10337002,10/24/2011 04:34:56 PM,10/24/2011 04:35:15 PM,4224,095,Y,Anas Goodies Catering,6014501.62402,2102078.27917,37.7527217661049,-122.392725753817,
5,Friday,12PM,1PM,13MFF-0102,400 ALEMANY BLVD,12:45pm-1:00pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437216,,12:00,13:00,2157202,06/07/2011 12:30:12 PM,06/07/2011 12:30:29 PM,5843,024,Y,Natan's Catering,6008207.73945,2095116.8784,37.7332557262018,-122.413998779197,
5,Friday,12PM,1PM,15MFF-0083,800 JAMESTOWN AVE,12:45pm-1:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",632861,,12:00,13:00,7428000,09/14/2011 09:31:35 AM,09/14/2011 09:31:52 AM,4973,034,Y,Singh Brothers Ice Cream,6015030.29474,2088771.04143,37.7162121435373,-122.389968007493,
5,Friday,12PM,1PM,15MFF-0050,2157 BRYANT ST,12pm-12:05pm,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",629904,,12:00,13:00,3309000,04/13/2011 03:08:16 PM,04/13/2011 03:08:35 PM,4080,065,Y,John's Catering #5,6009599.51774,2104736.2771,37.7597465483315,-122.409865798217,
5,Friday,9AM,11AM,13MFF-0102,1650 03RD ST,1450 3rd St: 9:40am-9:50am.  1650 3rd St: 10:30am-10:40am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437226,,09:00,11:00,185205,06/08/2011 02:14:00 PM,06/08/2011 02:14:28 PM,8711,007,Y,Natan's Catering,6015577.58983,2107743.972,37.76833824373,-122.389400461508,
5,Friday,7AM,8AM,15MFF-0079,1575 BURKE AVE,"1575 BURKE - 7:25am-7:30am, 12:25pm-12:30pm. 1585 BURKE 9:55am-10:00am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",632713,,07:00,08:00,3376000,06/17/2011 02:52:28 PM,06/17/2011 02:53:01 PM,5203,043,Y,Park's Catering,6016221.53623,2099116.91482,37.7446858481632,-122.386571458803,
5,Friday,2PM,3PM,15MFF-0083,1101 PALOU AVE,2:30pm-2:45pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",632868,,14:00,15:00,10218000,09/14/2011 10:22:47 AM,09/14/2011 10:23:00 AM,4757,024,Y,Singh Brothers Ice Cream,6017523.88143,2093256.05205,37.72866509729,-122.381660626351,
5,Friday,2PM,3PM,15MFF-0050,1830 HARRISON ST,2:30pm-2:45pm,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",629906,,14:00,15:00,6742000,04/13/2011 03:10:55 PM,04/13/2011 03:11:13 PM,3550,020,Y,John's Catering #5,6008637.23285,2107758.3607,37.7679905171377,-122.413407603967,
5,Friday,2PM,3PM,15MFF-0116,100 POTRERO AVE,2:50pm-2:55pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639713,,14:00,15:00,10659000,08/24/2011 03:54:38 PM,08/24/2011 03:55:11 PM,3920,001,Y,May Catering,6010237.42983,2107842.46532,37.7683111651865,-122.40787860481,
5,Friday,9AM,10AM,15MFF-0058,355 FREMONT ST,"355 Harrison St: 9:50am-10am, 11:50am-12pm","Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",630922,,09:00,10:00,6710000,05/09/2011 12:45:02 PM,05/09/2011 12:45:24 PM,3747,320,Y,Mini Mobile Food Catering,6014763.57081,2114688.28795,37.7873606094505,-122.392701953926,
5,Friday,10AM,3PM,15MFF-0014,90 BROADWAY,5 LF south from the SE corner of Front and Vallejo Streets,everything except for hot dogs,624191,,10:00,15:00,3143000,03/23/2011 11:17:50 AM,03/23/2011 11:19:07 AM,0140,007,N,"Off the Grid Services, LLC",6012836.56068,2118897.74457,37.7988115687589,-122.399664721789,
5,Friday,5AM,6AM,15MFF-0050,401 HARRISON ST,5:30am-5:45am,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",629889,,05:00,06:00,6711000,04/13/2011 11:55:49 AM,04/13/2011 11:57:51 AM,3765,022,Y,John's Catering #5,6014952.69695,2114445.90991,37.786705596962,-122.392030655401,
5,Friday,6AM,7AM,15MFF-0064,860 02ND ST,"6:00am-6:05am, 11:00am-11:05am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",631751,,06:00,07:00,149000,09/07/2011 03:25:20 PM,09/07/2011 03:25:41 PM,3794,003,Y,Steve's Mobile Deli,6015720.22366201,2111802.08380127,37.779488829411,-122.389190496856,
5,Friday,6AM,7AM,15MFF-0028,201 BERRY ST,6:15am-6:45am,"Cold Truck: Hot & Cold Sandwiches, Bagels, Burritos, Soups, Hot Dogs, Tacos, Pork Buns, BBQ Meat, Fruit, Various Beverages, Pasties, Pre-Packaged Snacks, Candy, Salads, Muffins, Scones, Brownies, Croissants, Energy Bars, Noodle Bowls",626839,,06:00,07:00,2954000,08/31/2011 11:40:23 AM,08/31/2011 11:40:34 AM,8708,003,Y,Two G's Catering,6014483.78712,2110445.63021,37.7756956924416,-122.393372938554,
